"id","genre"
9751,"Sci-Fi"
969,"Action"
969,"Adventure"
969,"Drama"
969,"Fantasy"
969,"Mystery"
969,"Romance"
969,"Shounen"
969,"Supernatural"
32681,"Action"
32681,"Adventure"
32681,"Comedy"
32681,"Space"
2202,"Action"
2202,"Adventure"
2202,"Drama"
2202,"Sci-Fi"
2202,"Space"
7762,"Comedy"
7762,"Demons"
7762,"Supernatural"
10495,"Comedy"
10495,"School"
10495,"Shoujo Ai"
10495,"Slice of Life"
880,"Comedy"
880,"Magic"
880,"Romance"
880,"Seinen"
880,"Supernatural"
15061,"Music"
15061,"School"
15061,"Shoujo"
15061,"Slice of Life"
857,"Action"
857,"Comedy"
857,"Ecchi"
857,"Shounen"
857,"Sports"
110,"Action"
110,"Comedy"
110,"Drama"
110,"Shounen"
23251,"Comedy"
23251,"Shounen"
23251,"Supernatural"
587,"Comedy"
587,"Drama"
587,"Romance"
12725,"Action"
12725,"Cars"
12725,"Drama"
12725,"Seinen"
12725,"Sports"
11013,"Comedy"
11013,"Romance"
11013,"Shounen"
11013,"Supernatural"
452,"Adventure"
452,"Comedy"
452,"Demons"
452,"Drama"
452,"Fantasy"
452,"Historical"
452,"Romance"
452,"Shounen"
452,"Super Power"
1579,"Comedy"
1579,"Drama"
1579,"Harem"
1579,"Magic"
1579,"Music"
1579,"Romance"
1579,"School"
1579,"Shoujo"
32869,"School"
32869,"Shounen"
32869,"Sports"
6793,"Comedy"
6793,"Demons"
6793,"Parody"
6172,"Mystery"
21105,"Comedy"
21105,"Romance"
21105,"Shounen Ai"
194,"Adventure"
194,"Mecha"
194,"Military"
194,"Sci-Fi"
194,"Shounen"
3001,"Comedy"
3001,"School"
3001,"Supernatural"
8190,"Comedy"
8190,"Josei"
8190,"Romance"
23277,"Comedy"
23277,"Ecchi"
23277,"Harem"
23277,"Romance"
23277,"School"
2498,"Comedy"
2498,"Drama"
2498,"School"
2498,"Shounen"
2498,"Slice of Life"
2498,"Sports"
25729,"Comedy"
25729,"Drama"
25729,"Slice of Life"
4654,"Action"
4654,"Magic"
4654,"Sci-Fi"
4654,"Super Power"
18139,"Comedy"
18139,"School"
18139,"Seinen"
16005,"Shounen"
16005,"Supernatural"
32015,"Action"
32015,"Horror"
32015,"Mystery"
32015,"Seinen"
32015,"Supernatural"
22147,"Comedy"
22147,"Magic"
1946,"Adventure"
1946,"Drama"
1946,"Historical"
1946,"Romance"
1946,"Shoujo"
67,"Action"
67,"Adventure"
67,"Fantasy"
67,"Historical"
67,"Romance"
67,"Samurai"
67,"Supernatural"
32365,"Action"
32365,"Comedy"
32365,"Martial Arts"
32365,"Shounen"
32365,"Super Power"
14345,"Action"
14345,"Psychological"
14345,"Sci-Fi"
14345,"Seinen"
11359,"Action"
11359,"Comedy"
11359,"Fantasy"
11359,"Sci-Fi"
11359,"Shounen"
11359,"Super Power"
428,"Adventure"
428,"Comedy"
428,"Drama"
428,"Shoujo"
4188,"Adventure"
4188,"Comedy"
4188,"Ecchi"
4188,"Harem"
4188,"Magic"
4188,"Romance"
4188,"Shounen"
4188,"Supernatural"
4188,"Vampire"
340,"Action"
340,"Historical"
340,"Martial Arts"
340,"Samurai"
340,"Shounen"
10588,"Adventure"
10588,"Mystery"
10588,"School"
10588,"Sci-Fi"
10588,"Super Power"
10588,"Supernatural"
5958,"Comedy"
5958,"Ecchi"
5958,"Harem"
5958,"Romance"
5958,"Sci-Fi"
5958,"Shounen"
5958,"Supernatural"
14669,"Comedy"
14669,"Drama"
14669,"Romance"
14669,"School"
14669,"Supernatural"
1478,"Adventure"
1478,"Comedy"
1478,"Shounen"
8331,"Comedy"
8331,"Mystery"
8331,"Police"
8331,"Shounen"
455,"Adventure"
455,"Fantasy"
455,"Mystery"
455,"Romance"
455,"Sci-Fi"
18507,"Comedy"
18507,"School"
18507,"Slice of Life"
18507,"Sports"
27411,"Action"
27411,"Mecha"
27411,"Police"
27411,"Psychological"
27411,"Sci-Fi"
17729,"Drama"
17729,"Harem"
17729,"Psychological"
17729,"Romance"
17729,"School"
26023,"Comedy"
26023,"Parody"
26023,"Romance"
26023,"Sci-Fi"
21075,"Comedy"
21075,"Historical"
21075,"Parody"
8217,"Fantasy"
8217,"Magic"
8217,"School"
8217,"Shoujo"
617,"Adventure"
617,"Fantasy"
617,"Historical"
617,"Horror"
617,"Romance"
617,"Shounen"
617,"Supernatural"
31798,"Drama"
31798,"Sci-Fi"
8841,"Action"
8841,"Comedy"
8841,"Ecchi"
8841,"Harem"
8841,"Magic"
8841,"Supernatural"
9396,"Comedy"
9396,"School"
9396,"Slice of Life"
11371,"Action"
11371,"Comedy"
11371,"Shounen"
11371,"Sports"
32542,"Comedy"
32542,"School"
32542,"Seinen"
5306,"Action"
5306,"Adventure"
5306,"Fantasy"
5306,"Magic"
5306,"Martial Arts"
5306,"Shounen"
2268,"Adventure"
2268,"Mecha"
2268,"Sci-Fi"
2268,"Shounen"
177,"Action"
177,"Adventure"
177,"Fantasy"
177,"Magic"
177,"Romance"
177,"Shounen"
177,"Supernatural"
22729,"Action"
22729,"Mecha"
22729,"Sci-Fi"
4835,"Action"
4835,"Comedy"
4835,"Shounen"
4835,"Super Power"
4835,"Supernatural"
8888,"Action"
8888,"Mecha"
8888,"Military"
8888,"Sci-Fi"
5348,"Adventure"
5348,"Comedy"
5348,"Mystery"
5348,"Police"
5348,"Shounen"
9786,"Adventure"
9786,"Comedy"
9786,"Mystery"
9786,"Police"
9786,"Shounen"
25687,"Action"
25687,"Adventure"
25687,"Comedy"
25687,"Drama"
31552,"Action"
31552,"Mystery"
31552,"Supernatural"
14131,"Military"
14131,"School"
2002,"Action"
2002,"Mecha"
2002,"Military"
2002,"Sci-Fi"
2002,"Space"
145,"Comedy"
145,"Drama"
145,"Romance"
145,"School"
145,"Shoujo"
145,"Slice of Life"
5290,"Comedy"
5290,"Sci-Fi"
5290,"Shounen"
250,"Adventure"
250,"Comedy"
250,"Magic"
250,"Shounen"
250,"Supernatural"
23321,"Action"
23321,"Adventure"
23321,"Fantasy"
23321,"Game"
23321,"Magic"
23321,"Shounen"
2743,"Comedy"
2743,"Parody"
3626,"Action"
3626,"Adventure"
3626,"Drama"
3626,"Mecha"
3626,"Military"
3626,"Psychological"
3626,"Sci-Fi"
3626,"Space"
10020,"Comedy"
10020,"Seinen"
10020,"Slice of Life"
1873,"Adventure"
1873,"Mecha"
1873,"School"
1873,"Sci-Fi"
1873,"Shounen"
1873,"Sports"
528,"Action"
528,"Adventure"
528,"Comedy"
528,"Drama"
528,"Fantasy"
528,"Kids"
2562,"Drama"
2562,"Game"
2562,"Mystery"
2562,"Thriller"
1861,"Comedy"
1861,"Drama"
1861,"School"
1861,"Shounen"
1861,"Slice of Life"
1861,"Sports"
8995,"Action"
8995,"Adventure"
8995,"Fantasy"
8995,"Magic"
8995,"Martial Arts"
8995,"Shounen"
17437,"Comedy"
17437,"Drama"
17437,"Music"
32673,"Fantasy"
32673,"Seinen"
32673,"Slice of Life"
1985,"Mecha"
1985,"Sci-Fi"
1985,"Shounen"
304,"Comedy"
304,"Magic"
304,"Romance"
304,"Seinen"
304,"Supernatural"
12291,"Comedy"
12291,"Romance"
12291,"School"
12291,"Seinen"
12291,"Slice of Life"
1488,"Action"
1488,"Adventure"
1488,"Drama"
1488,"Military"
1488,"Romance"
4182,"Comedy"
4182,"Parody"
4182,"Sci-Fi"
9839,"Adventure"
9839,"Comedy"
9839,"Mystery"
9839,"Police"
9839,"Shounen"
874,"Adventure"
874,"Comedy"
874,"Drama"
874,"Fantasy"
874,"Shounen"
2673,"Adventure"
2673,"Comedy"
2673,"Fantasy"
31376,"Comedy"
31376,"Magic"
31376,"Shounen"
31376,"Slice of Life"
31376,"Supernatural"
1251,"Adventure"
1251,"Comedy"
1251,"Historical"
1251,"Romance"
1251,"Sci-Fi"
32215,"Action"
32215,"Comedy"
32215,"Demons"
32215,"Ecchi"
32215,"Harem"
32215,"Romance"
32215,"School"
2012,"Adventure"
2012,"Comedy"
2012,"Horror"
2012,"Romance"
2012,"School"
2012,"Shounen"
2012,"Supernatural"
2848,"Adventure"
2848,"Shounen"
15813,"Fantasy"
15813,"Magic"
5162,"Comedy"
5162,"School"
5162,"Slice of Life"
13245,"Action"
13245,"Comedy"
13245,"Shounen"
13245,"Sports"
3673,"Action"
3673,"Adventure"
3673,"Mystery"
21667,"Comedy"
21667,"School"
21667,"Seinen"
21667,"Slice of Life"
3848,"Action"
3848,"Adventure"
3848,"Comedy"
3848,"Fantasy"
3848,"Shounen"
3848,"Super Power"
26243,"Action"
26243,"Drama"
26243,"Shounen"
26243,"Supernatural"
26243,"Vampire"
5419,"Comedy"
5419,"Parody"
5419,"School"
46,"Drama"
46,"Historical"
46,"Samurai"
46,"Shounen"
16241,"Comedy"
16241,"Demons"
16241,"Supernatural"
2198,"Comedy"
2198,"Magic"
2198,"Romance"
2198,"Seinen"
2198,"Supernatural"
1239,"Drama"
1239,"Magic"
1239,"Romance"
1239,"Shoujo"
2768,"Action"
2768,"Comedy"
2768,"Drama"
2768,"Fantasy"
2768,"Magic"
2768,"Music"
2768,"Romance"
2514,"Adventure"
2514,"Mystery"
2514,"Police"
2514,"Shounen"
1394,"Drama"
1394,"Sci-Fi"
1394,"Shounen"
1394,"Sports"
17187,"Mecha"
17187,"Police"
17187,"Psychological"
17187,"Sci-Fi"
11663,"Action"
11663,"Drama"
11663,"Historical"
11663,"Samurai"
11663,"Supernatural"
270,"Action"
270,"Horror"
270,"Seinen"
270,"Supernatural"
270,"Vampire"
1356,"Action"
1356,"Drama"
1356,"Martial Arts"
1356,"Super Power"
6553,"Comedy"
6553,"Romance"
6553,"Shounen Ai"
1567,"Adventure"
1567,"Magic"
1567,"Romance"
1567,"Shoujo"
15437,"Action"
15437,"Comedy"
15437,"Ecchi"
15437,"Harem"
15437,"Magic"
15437,"Supernatural"
13655,"Comedy"
13655,"Drama"
13655,"School"
13655,"Slice of Life"
13655,"Supernatural"
334,"Comedy"
334,"Drama"
334,"Romance"
334,"Shoujo"
7651,"Drama"
7651,"Historical"
7651,"Psychological"
7651,"Seinen"
1029,"Drama"
1029,"Romance"
1029,"Slice of Life"
209,"Action"
209,"Adventure"
209,"Comedy"
209,"Drama"
209,"Sci-Fi"
209,"Super Power"
15775,"Comedy"
15775,"Seinen"
15775,"Slice of Life"
10469,"Comedy"
10469,"Mystery"
10469,"Parody"
16524,"Action"
16524,"Adventure"
16524,"Mecha"
16524,"Sci-Fi"
10714,"Action"
10714,"Super Power"
10714,"Supernatural"
32899,"Comedy"
32899,"Harem"
32899,"Romance"
32899,"School"
32899,"Shoujo"
10216,"Comedy"
10216,"Demons"
10216,"Supernatural"
6408,"Drama"
6408,"Mystery"
6408,"Romance"
6408,"School"
32828,"Comedy"
32828,"Seinen"
32828,"Slice of Life"
10067,"Drama"
10067,"School"
10067,"Supernatural"
13115,"Action"
13115,"Drama"
13115,"Historical"
13115,"Josei"
13115,"Samurai"
13115,"Supernatural"
2174,"Action"
2174,"Adventure"
2174,"Martial Arts"
2174,"Romance"
821,"Action"
821,"Cars"
821,"Drama"
821,"Seinen"
821,"Sports"
5494,"Drama"
5494,"Historical"
5494,"Kids"
5494,"Slice of Life"
6604,"Comedy"
6604,"Slice of Life"
32526,"Music"
32526,"School"
32526,"Slice of Life"
8100,"Action"
8100,"Psychological"
8100,"Sci-Fi"
14527,"Action"
14527,"Comedy"
14527,"Ecchi"
14527,"Martial Arts"
14527,"School"
14527,"Shounen"
14527,"Super Power"
2835,"Adventure"
2835,"Comedy"
2835,"Romance"
2835,"Shoujo"
2835,"Shounen Ai"
2549,"Drama"
2549,"Historical"
2549,"Shoujo"
2549,"Slice of Life"
814,"Comedy"
814,"Shounen"
814,"Sports"
28497,"Action"
28497,"Adventure"
28497,"Fantasy"
28497,"Magic"
28497,"Mystery"
15989,"Game"
15989,"School"
15989,"Slice of Life"
2098,"Comedy"
2098,"Drama"
2098,"Ecchi"
2098,"Fantasy"
2098,"Magic"
2098,"Romance"
2098,"Shounen"
2098,"Slice of Life"
7858,"Comedy"
7858,"Ecchi"
7858,"Harem"
7858,"Sci-Fi"
7858,"Shounen"
7858,"Supernatural"
5118,"Comedy"
5118,"Parody"
1651,"Action"
1651,"Adventure"
1651,"Drama"
1651,"Military"
1651,"Sci-Fi"
1651,"Space"
691,"Action"
691,"Comedy"
691,"Drama"
691,"Martial Arts"
691,"Romance"
691,"Slice of Life"
691,"Sports"
11759,"Action"
11759,"Game"
11759,"Romance"
11759,"School"
11759,"Sci-Fi"
16273,"Comedy"
16273,"Romance"
16273,"School"
16273,"Seinen"
16273,"Slice of Life"
1240,"Drama"
1240,"Magic"
1240,"Shoujo"
2424,"Comedy"
6573,"Action"
6573,"Mystery"
6573,"Sci-Fi"
6573,"Super Power"
21743,"Action"
21743,"Historical"
21743,"Shoujo"
901,"Adventure"
901,"Comedy"
901,"Fantasy"
901,"Sci-Fi"
901,"Shounen"
14837,"Action"
14837,"Adventure"
14837,"Fantasy"
14837,"Martial Arts"
14837,"Shounen"
14837,"Super Power"
31706,"Action"
31706,"Comedy"
31706,"Fantasy"
31706,"Magic"
364,"Mystery"
364,"Seinen"
4060,"Adventure"
4060,"Comedy"
4060,"Fantasy"
4060,"Kids"
4060,"Magic"
23269,"Comedy"
23269,"School"
23269,"Slice of Life"
3165,"Comedy"
3165,"School"
3165,"Slice of Life"
449,"Adventure"
449,"Comedy"
449,"Demons"
449,"Drama"
449,"Historical"
449,"Romance"
449,"Shounen"
449,"Supernatural"
32870,"School"
32870,"Shounen"
32870,"Sports"
522,"Adventure"
522,"Drama"
522,"Police"
522,"Romance"
522,"Sci-Fi"
522,"Shounen"
96,"Adventure"
96,"Comedy"
96,"Drama"
96,"Martial Arts"
96,"Mecha"
96,"Romance"
96,"Sci-Fi"
96,"Space"
96,"Sports"
10589,"Action"
10589,"Adventure"
10589,"Martial Arts"
10589,"Mystery"
10589,"Shounen"
10589,"Super Power"
3420,"Drama"
3420,"Fantasy"
3420,"Psychological"
3420,"Supernatural"
3420,"Thriller"
10378,"Comedy"
10378,"Shounen"
10378,"Slice of Life"
31327,"Ecchi"
31327,"School"
31327,"Shounen"
3369,"Game"
3369,"Historical"
3369,"Shounen"
8197,"Military"
8197,"Music"
8197,"Sci-Fi"
8197,"Slice of Life"
1072,"Action"
1072,"Fantasy"
1072,"Historical"
1072,"Mecha"
18499,"Action"
18499,"Comedy"
18499,"Magic"
18499,"Shounen"
18499,"Super Power"
18499,"Supernatural"
5075,"Action"
5075,"Adventure"
5075,"Mecha"
5075,"Police"
5075,"Sci-Fi"
1195,"Action"
1195,"Adventure"
1195,"Comedy"
1195,"Ecchi"
1195,"Fantasy"
1195,"Harem"
1195,"Magic"
1195,"Romance"
1195,"School"
1003,"Comedy"
1003,"Magic"
1003,"Romance"
1003,"Seinen"
1003,"Supernatural"
11235,"Comedy"
11235,"Romance"
11235,"School"
11235,"Slice of Life"
586,"Fantasy"
586,"Historical"
586,"Horror"
4981,"Action"
4981,"Adventure"
4981,"Drama"
4981,"Psychological"
4981,"Sci-Fi"
2961,"Action"
2961,"Fantasy"
2961,"Kids"
2961,"Sci-Fi"
1747,"Action"
1747,"Adventure"
1747,"Sci-Fi"
2409,"Adventure"
2409,"Comedy"
2409,"Fantasy"
2409,"Magic"
4039,"Action"
4039,"Adventure"
4039,"Drama"
4039,"Seinen"
4039,"Thriller"
2458,"Comedy"
2458,"Drama"
2458,"Magic"
2458,"Romance"
2458,"School"
22693,"Fantasy"
22693,"Magic"
22693,"Romance"
22693,"Shoujo"
1563,"Adventure"
1563,"Drama"
1563,"Fantasy"
1563,"Magic"
1563,"Mecha"
1563,"Romance"
1563,"Shoujo"
1289,"Comedy"
1289,"Mecha"
1289,"Police"
1289,"Sci-Fi"
9181,"Comedy"
9181,"Ecchi"
9181,"Harem"
9181,"School"
9181,"Sci-Fi"
9181,"Shounen"
33091,"Drama"
33091,"Sci-Fi"
9979,"Action"
9979,"Fantasy"
9979,"Magic"
9979,"Shoujo"
1608,"Comedy"
1608,"Drama"
1608,"Seinen"
5277,"Action"
5277,"Comedy"
5277,"Ecchi"
5277,"Harem"
5277,"Super Power"
18523,"Action"
18523,"Comedy"
18523,"Fantasy"
18523,"Parody"
18523,"Shounen"
7041,"Comedy"
7041,"Parody"
7041,"School"
2923,"Comedy"
2923,"Magic"
2923,"School"
2923,"Shoujo"
9930,"Music"
31297,"Action"
31297,"Drama"
31297,"Horror"
31297,"Mystery"
31297,"Psychological"
31297,"Supernatural"
1919,"Adventure"
1919,"Comedy"
1919,"Sci-Fi"
18753,"Comedy"
18753,"Romance"
18753,"School"
18497,"Action"
18497,"Comedy"
18497,"Magic"
18497,"Shounen"
18497,"Super Power"
18497,"Supernatural"
21639,"Action"
21639,"Fantasy"
21639,"Game"
21639,"Shounen"
283,"Drama"
283,"Historical"
283,"Slice of Life"
2889,"Action"
2889,"Adventure"
2889,"Shounen"
2889,"Supernatural"
18671,"Comedy"
18671,"Drama"
18671,"Romance"
18671,"School"
18671,"Slice of Life"
16934,"Comedy"
16934,"School"
1479,"Shounen"
2171,"Adventure"
2171,"Comedy"
2171,"Mystery"
2171,"Police"
2171,"Shounen"
32948,"Drama"
32948,"Slice of Life"
3213,"Action"
3213,"Comedy"
3213,"Shounen"
3213,"Sports"
19195,"Mecha"
19195,"Police"
19195,"Psychological"
19195,"Sci-Fi"
21273,"Comedy"
21273,"Slice of Life"
5998,"Fantasy"
2330,"Adventure"
2330,"Comedy"
2330,"Fantasy"
3449,"Comedy"
3449,"Drama"
3449,"Slice of Life"
3449,"Supernatural"
218,"Action"
218,"Comedy"
218,"Mecha"
218,"Military"
218,"Parody"
218,"Romance"
218,"Sci-Fi"
218,"Shounen"
218,"Space"
1047,"Drama"
1047,"Music"
1047,"Sci-Fi"
22539,"Drama"
22539,"Music"
22539,"Romance"
22539,"Slice of Life"
16287,"Action"
16287,"Comedy"
16287,"Fantasy"
16287,"Shounen"
16287,"Super Power"
8476,"Demons"
8476,"Historical"
8476,"Military"
8476,"Romance"
8476,"Seinen"
8476,"Supernatural"
13587,"Adventure"
13587,"Mystery"
13587,"School"
13587,"Sci-Fi"
13587,"Super Power"
13587,"Supernatural"
10257,"Music"
10257,"Shoujo"
10257,"Slice of Life"
10257,"Sports"
10731,"Action"
10731,"Comedy"
10731,"School"
10731,"Shounen"
10731,"Sports"
23281,"Action"
23281,"Police"
23281,"Psychological"
23281,"Sci-Fi"
166,"Historical"
166,"Mecha"
166,"Samurai"
166,"Sci-Fi"
8317,"Comedy"
8317,"Parody"
8317,"School"
8557,"Comedy"
8557,"Shounen"
8557,"Slice of Life"
1913,"Action"
1913,"Comedy"
1913,"School"
25801,"Drama"
25801,"Josei"
6802,"Military"
6802,"Music"
6802,"Sci-Fi"
6802,"Slice of Life"
30911,"Action"
30911,"Adventure"
30911,"Fantasy"
200,"Comedy"
200,"Magic"
200,"Romance"
200,"Shounen"
3613,"Action"
3613,"Comedy"
3613,"Military"
3613,"Romance"
3712,"Action"
3712,"Adventure"
3712,"Comedy"
3712,"Ecchi"
3712,"Fantasy"
3712,"Harem"
3712,"Magic"
3712,"Romance"
3712,"School"
22419,"Dementia"
13709,"Action"
13709,"Adventure"
13709,"Samurai"
1474,"Action"
1474,"Comedy"
1474,"Mystery"
1474,"Shounen"
15199,"Action"
15199,"Mecha"
15199,"Military"
8687,"Comedy"
8687,"Kids"
8687,"Sci-Fi"
8687,"Shounen"
10765,"Comedy"
10765,"Game"
10765,"Shounen"
10765,"Supernatural"
9023,"Comedy"
1454,"Action"
1454,"Demons"
1454,"Horror"
1454,"Romance"
1454,"Supernatural"
3392,"Harem"
3392,"Music"
3392,"Romance"
3392,"School"
3392,"Shoujo"
2971,"Adventure"
2971,"Comedy"
2971,"Fantasy"
98,"Action"
98,"Comedy"
98,"Drama"
98,"Fantasy"
98,"Magic"
98,"Mecha"
98,"Romance"
98,"School"
98,"Shoujo Ai"
20541,"Comedy"
20541,"Romance"
20541,"School"
20541,"Slice of Life"
1095,"Drama"
1095,"Mecha"
1095,"Military"
1095,"Police"
593,"Drama"
593,"Mecha"
593,"Military"
593,"Psychological"
593,"Sci-Fi"
593,"Space"
32566,"Action"
32566,"Adventure"
32566,"Supernatural"
2680,"Adventure"
2680,"Fantasy"
2680,"Shounen"
32026,"Comedy"
32026,"Parody"
708,"Adventure"
708,"Sci-Fi"
10445,"Music"
13391,"Action"
13391,"Mecha"
13391,"Sci-Fi"
2596,"Mystery"
2596,"Psychological"
2596,"Sci-Fi"
2596,"Supernatural"
441,"Dementia"
441,"Drama"
441,"Fantasy"
441,"Romance"
441,"Shoujo"
5262,"Comedy"
5262,"Magic"
5262,"School"
5262,"Shoujo"
1372,"Action"
1372,"Comedy"
1372,"Police"
1372,"Seinen"
2337,"Adventure"
2337,"Mecha"
2337,"Sci-Fi"
2337,"Shounen"
24627,"Comedy"
24627,"Romance"
24627,"School"
24627,"Shounen"
102,"Comedy"
102,"Drama"
102,"Romance"
102,"Shoujo"
24919,"Action"
24919,"Sci-Fi"
24919,"Seinen"
1686,"Action"
1686,"Adventure"
1686,"Super Power"
1681,"Action"
1681,"Adventure"
1681,"Fantasy"
1681,"Kids"
1681,"Magic"
1681,"Supernatural"
2800,"Drama"
2800,"Shoujo"
2800,"Slice of Life"
27601,"Comedy"
27601,"Drama"
27601,"Romance"
27601,"School"
27601,"Slice of Life"
22839,"School"
22839,"Slice of Life"
356,"Action"
356,"Fantasy"
356,"Magic"
356,"Romance"
356,"Supernatural"
6922,"Action"
6922,"Fantasy"
6922,"Magic"
6922,"Supernatural"
4061,"Adventure"
4061,"Comedy"
4061,"Fantasy"
4061,"Kids"
4061,"Magic"
28607,"Comedy"
28607,"Historical"
28607,"Parody"
9834,"Comedy"
9834,"Sci-Fi"
9834,"Shounen"
10075,"Action"
10075,"Comedy"
10075,"Martial Arts"
10075,"Shounen"
10075,"Super Power"
5854,"Action"
5854,"Adventure"
5854,"Drama"
5854,"Historical"
5854,"Romance"
2257,"Drama"
2257,"Mecha"
2257,"Military"
2257,"Sci-Fi"
2257,"Shounen"
11889,"Comedy"
11889,"Drama"
11889,"Music"
1459,"Action"
1459,"Adventure"
1459,"Drama"
1459,"Mecha"
1459,"Military"
1459,"Romance"
1459,"Sci-Fi"
1459,"Shounen"
1459,"Space"
8676,"Comedy"
8676,"Romance"
8676,"School"
8676,"Slice of Life"
10719,"Comedy"
10719,"Ecchi"
10719,"Harem"
10719,"Romance"
10719,"School"
10719,"Seinen"
10719,"Slice of Life"
59,"Comedy"
59,"Drama"
59,"Ecchi"
59,"Romance"
59,"Sci-Fi"
59,"Seinen"
4186,"Action"
4186,"Adventure"
4186,"Fantasy"
4186,"School"
4186,"Sci-Fi"
17121,"Drama"
17121,"Slice of Life"
6231,"Mystery"
6231,"Shounen"
7045,"Adventure"
7045,"Comedy"
7045,"Fantasy"
7045,"Historical"
7045,"Kids"
7045,"Shounen"
15613,"Action"
15613,"Fantasy"
15613,"Shoujo"
15613,"Supernatural"
6895,"Action"
6895,"Drama"
6895,"Historical"
6895,"Josei"
6895,"Samurai"
6895,"Supernatural"
379,"Comedy"
379,"Parody"
379,"Sci-Fi"
379,"Shounen"
10209,"Action"
10209,"Comedy"
10209,"Ecchi"
10209,"Harem"
10209,"Magic"
10209,"Supernatural"
12053,"Action"
12053,"Psychological"
12053,"Sci-Fi"
5713,"Comedy"
5713,"Slice of Life"
24227,"Comedy"
24227,"Harem"
24227,"Romance"
24227,"School"
24227,"Shounen"
6187,"Comedy"
6187,"Josei"
6187,"Music"
6187,"Romance"
6187,"Slice of Life"
490,"Comedy"
490,"Parody"
490,"School"
64,"Action"
64,"Comedy"
64,"Drama"
64,"Magic"
64,"Seinen"
5671,"Game"
5671,"School"
5671,"Slice of Life"
5355,"Action"
5355,"Historical"
5355,"Martial Arts"
5355,"Samurai"
5355,"Super Power"
20671,"Drama"
20671,"Historical"
20671,"Slice of Life"
1728,"Comedy"
1728,"Shoujo"
1728,"Slice of Life"
567,"Action"
567,"Mecha"
567,"Mystery"
567,"Psychological"
567,"Sci-Fi"
1911,"Comedy"
1911,"Mecha"
1911,"Shounen"
481,"Adventure"
481,"Game"
481,"Shounen"
5244,"Fantasy"
5244,"Sci-Fi"
5244,"Shounen"
5244,"Slice of Life"
12187,"Comedy"
12187,"Supernatural"
31553,"School"
31553,"Super Power"
1477,"Action"
1477,"Comedy"
1477,"Mystery"
1477,"Shounen"
24655,"Harem"
24655,"Romance"
24655,"Sci-Fi"
1368,"Comedy"
1368,"Mystery"
1368,"Police"
1368,"Shounen"
2392,"Adventure"
2392,"Comedy"
2392,"Kids"
18465,"Comedy"
18465,"Parody"
18465,"Slice of Life"
852,"Comedy"
852,"Drama"
852,"Romance"
852,"Slice of Life"
9865,"Comedy"
9865,"Historical"
9865,"Parody"
6399,"Music"
3652,"Comedy"
3652,"Mystery"
3652,"Psychological"
3652,"Supernatural"
3652,"Thriller"
22763,"Drama"
22763,"Mystery"
22763,"Seinen"
22763,"Supernatural"
5710,"Comedy"
1091,"Action"
1091,"Drama"
1091,"Mecha"
1091,"Military"
1091,"Sci-Fi"
1091,"Space"
7877,"Drama"
7877,"School"
7877,"Slice of Life"
28149,"Action"
28149,"Dementia"
28149,"Ecchi"
28149,"Fantasy"
28149,"Mecha"
28149,"Military"
28149,"Music"
28149,"School"
28149,"Sci-Fi"
28149,"Space"
28149,"Supernatural"
34136,"Drama"
34136,"Romance"
34136,"School"
34136,"Sci-Fi"
34136,"Shoujo"
131,"Action"
131,"Adventure"
131,"Comedy"
131,"Fantasy"
131,"Shoujo"
879,"Drama"
879,"Magic"
879,"Military"
879,"Romance"
879,"Shoujo Ai"
1642,"Fantasy"
1642,"Magic"
1642,"Shoujo"
5712,"Adventure"
5712,"Fantasy"
5712,"Kids"
5712,"Slice of Life"
14189,"Horror"
14189,"Mystery"
14189,"Romance"
14189,"School"
14189,"Shounen"
14189,"Supernatural"
885,"Dementia"
885,"Drama"
885,"Fantasy"
3974,"Action"
3974,"Comedy"
3974,"Sci-Fi"
9047,"Action"
9047,"Sci-Fi"
9047,"Super Power"
2203,"Action"
2203,"Adventure"
2203,"Drama"
2203,"Sci-Fi"
2203,"Space"
156,"Action"
156,"Drama"
156,"Fantasy"
156,"Magic"
156,"Romance"
156,"Shoujo"
156,"Super Power"
29,"Action"
29,"Drama"
29,"Historical"
29,"Military"
29,"Sci-Fi"
29,"Seinen"
12149,"Music"
12149,"Sci-Fi"
18893,"Action"
18893,"Sci-Fi"
18893,"Seinen"
11633,"Action"
11633,"Comedy"
11633,"Demons"
11633,"Seinen"
11633,"Supernatural"
11633,"Vampire"
17269,"Action"
17269,"Drama"
17269,"Sci-Fi"
17269,"Space"
1476,"Action"
1476,"Comedy"
1476,"Mystery"
1476,"Shounen"
15201,"Action"
15201,"Mecha"
15201,"Military"
26349,"Comedy"
26349,"Seinen"
26349,"Slice of Life"
17641,"Comedy"
17641,"Harem"
17641,"Romance"
17641,"School"
17641,"Sci-Fi"
25389,"Action"
25389,"Adventure"
25389,"Comedy"
25389,"Fantasy"
25389,"Martial Arts"
25389,"Shounen"
25389,"Super Power"
6783,"Drama"
6783,"Mystery"
6783,"Romance"
32930,"Comedy"
32930,"Ecchi"
32930,"Fantasy"
32930,"Magic"
32930,"Shounen"
6291,"Action"
6291,"Adventure"
6291,"Mecha"
6291,"Military"
27631,"Action"
27631,"Fantasy"
27631,"Military"
27631,"Sci-Fi"
134,"Action"
134,"Drama"
134,"Military"
134,"Psychological"
134,"Sci-Fi"
5929,"Drama"
5929,"Historical"
28825,"Comedy"
28825,"School"
28825,"Seinen"
28825,"Slice of Life"
5291,"Martial Arts"
